x1,x2
1.1669238217695486,1.5728009848268278
1.1692003893112908,1.5851258029547488
1.1714658168846255,1.5976071137929915
1.1737193556262617,1.6102466410907015
1.1759602310610626,1.6230461159224123
1.1781876425824207,1.6360072760030424
1.1804007629372697,1.6491318649626505
1.18259873771705,1.6624216315795486
1.184780684856042,1.6758783289703552
1.1869456941385712,1.6895037137355615
1.1890928267166878,1.7032995450591735
1.1912211146400296,1.7172675837609832
1.1933295603996747,1.731409591300026
1.1954171364879065,1.745727328727778
1.197482784975918,1.760222555589653
1.1995254171116039,1.7748970287733734
1.2015439129396985,1.7897525013028004
1.203537120946643,1.8047907210758332
1.2055038577326849,1.8200134295450134
1.207442907713835,1.8354223603395057
1.2093530228564338,1.851019237827164
1.2112329224472063,1.866805775615446
1.2130812929018047,1.88278367498999
1.214896787614973,1.8989546232897374
1.2166780268555861,1.9153202922175538
1.2184235977099431,1.9318823360853918
1.220132054076816,1.9486423899931267
1.221801916717872,1.965602067940305
1.2234316733672077,1.9827629608701596
1.2250197789038335,2.000126634645375
1.2265646555910616,2.0176946279552292
1.2280646933868393,2.035468450153882
1.229518250329161,2.0534495790297664
1.2309236530007712,2.0716394585061995
1.232279197077435,2.0900394962735396
1.2335831479641124,2.108651061353427
1.2348337415234092,2.1274754815958605
1.2360291849007026,2.1465140411101236
1.23716765745035,2.1657679776308134
1.238247311767375,2.185238479820518
1.2392662748289913,2.204926684510966
1.240222649250274,2.224833673884791
1.2411145146581992,2.2449604726003742
1.241939929188177,2.2653080448625738
1.2426969311070537,2.285877291442503
1.2433835405664058,2.306669046649905
1.24399776148974,2.3276840752620505
1.2445375835969843,2.3489230694135
1.2450009845693855,2.3703866454514886
1.2453859323576217,2.3920753407621294
1.2456903876355905,2.4139896105730685
1.245912306401946,2.4361298247386953
1.2460496427310317,2.4584962645144683
1.2461003516743776,2.481089119327396
1.2460623923134182,2.5039084835501915
1.2459337309635237,2.5269543532871066
1.245712344528831,2.5502266231799333
1.245396224006711,2.573725083243146
1.2449833781400097,2.5974494157376435
1.244471837214468,2.621399192093013
1.2438596569979365,2.6455738698887106
1.2431449228171847,2.669972789904996
1.2423257537672463,2.694595173254892
1.2414003070473423,2.719440118608845
1.2403667824165021,2.7445065995241564
1.2392234267610474,2.7697934618915867
1.2379685387651274,2.79529942151188
1.236600473674499,2.821023061815209
1.2351176481427402,2.8469628317367923
1.2335185451480695,2.873117043762122
1.2318017189679433,2.8994838721553564
1.2299658001975895,2.92606135138453
1.2280095007976632,2.9528473747572344
1.2259316191552487,2.979839693280364
1.22373104514151,3.0070359147574117
1.2214067651484162,3.034433503136587
1.218957867086147,3.0620297781227532
1.2163835453220233,3.0898219150658264
1.2136831055411288,3.1178069451378283
1.2108559695081866,3.145981755810256
1.2079016797097575,3.1743430916428137
1.2048199038554241,3.202887555393842
1.2016104392163456,3.231611609461981
1.1982732167794052,3.260511577667717
1.1948083051951475,3.2895836473824884
1.1912159144978074,3.3188238720119596
1.1874963995759977,3.3482281738389332
1.1836502633730224,3.377792347230145
1.179678159796348,3.4075120622098822
1.1755808963164895,3.4373828684020107
1.1713594362364437,3.4674001993405508
1.1670149006138448,3.4975593771474762
1.16254856981922,3.5278556175748608
1.1579618847150666,3.5582840354069445
1.1532564474419833,3.588839650216088
1.1484340217997249,3.6195173924649726
1.143496533212832,3.6503121099457845
1.1384460682723838,3.681218574545515
1.1332848738474344,3.7122314893249055
1.1280153557617973,3.743345495897006
1.122640077034037,3.7745551820897973
1.1171617556807703,3.805855089875856
1.111583262085689,3.837239723550637
1.1059076159390375,3.8687035581396447
1.1001379827546172,3.9002410480135103
1.0942776699737127,3.9318466356888884
1.0883301226676312,3.963514760792052
1.0822989188527785,3.995239869161178
1.0761877644343707,4.02701642206255
1.0700004877969482,4.058838905495277
1.0637410340618265,4.090701839558633
1.0574134590334459,4.122599787855806
1.051021922858275,4.154527366907622
1.0445706834214432,4.186479255549835
1.03806408950763,4.2184502042876195
1.0315065737539,4.250435044581262
1.0249026454231391,4.282428698037396
1.01825688302751,4.314426185480763
1.011573926831892,4.3464226358821465
1.0048584712676125,4.3784132951190236
0.9981152572868995,4.41039353454643
0.9913490646883932,4.442358859356649
0.9845647044437581,4.474304916707538
0.9777670110549332,4.506227503600637
0.9709608349708586,4.5381225744915765
0.9641510350916299,4.569986248616813
0.9573424713869724,4.601814817022217
0.9505399976546983,4.6336047492806856
0.9437484544434419,4.665352699887528
0.936972662162453,4.697055514324074
0.9302174143996106,4.728710234781591
0.9234874714670855,4.760314105539293
0.9167875541922734,4.791864577991851
0.9101223379697384,4.823359315323482
0.9034964470879804,4.854796196827255
0.8969144493428763,4.886173321869846
0.8903808509476673,4.917489013503427
0.8839000917473832,4.948741821727846
0.8774765407436331,4.97993052640759
0.87111449193375,5.011054139849316
0.8648181604663834,5.042111909046929
0.8585916791137911,5.073103317602291
0.8524390950593037,5.104028087330658
0.8463643669967267,5.1348861795608425
0.840371362536825,5.165677796140937
0.834463855914497,5.196403380161103
0.8286455259888046,5.2270636164055775
0.8229199545266809,5.257659431546525
0.817290624759896,5.288191994092765
0.8117609202037195,5.318662714106715
0.8063341237246829,5.349073242703084
0.8010134168439114,5.379425471342945
0.7958018792616589,5.409721530936831
0.7907024885879526,5.439963790770425
0.7857181202636082,5.470154857266215
0.78085154765534,5.500297572594272
0.7761054423082251,5.53039501314493
0.7714823743384118,5.560450487875771
0.7669848129486629,5.590467536544824
0.7626151270491014,5.620449927841318
0.7583755859653664,5.650401657424749
0.7542683602162917,5.680326945882303
0.7502955223431755,5.7102302366139845
0.7464590477727148,5.740116193653969
0.74276081569573,5.769989699435902
0.7392026099438921,5.799855852508946
0.7357861198467809,5.829719965210463
0.7325129410517577,5.8595875613002395
0.7293845762893001,5.889464373560143
0.7264024360666418,5.919356341362055
0.723567839272765,5.9492696082058005
0.7208820136780139,5.979210519227715
0.7183460963118264,6.0091856186792585
0.7159611337023243,6.039201647373943
0.7137280819617449,6.069265540099564
0.7116478067019578,6.09938442299146
0.7097210827645708,6.129565610861235
0.7079485937504031,6.159816604473991
0.7063309313333909,6.190145087765793
0.7048685943442881,6.220558924991615
0.7035619876098456,6.251066157792593
0.7024114205334935,6.28167500216991
0.7014171054039242,6.312393845351104
0.7005791554183826,6.343231242533004
0.6998975824079229,6.374195913483927
0.6993722942524014,6.4052967389860775
0.6990030919735447,6.436542757097434
0.6987896664950844,6.467943159210673
0.6987315950596878,6.49950728588494
0.6988283372932558,6.531244622424464
0.6990792309081258,6.563164794176225
0.6994834870378144,6.595277561517035
0.7000401851971916,6.627592814498546
0.7007482678634142,6.660120567116818
0.7016065346745698,6.692870951171261
0.7026136362448383,6.725854209675866
0.7037680675970673,6.759080689783862
0.7050681612160248,6.792560835185115
0.7065120797282481,6.826305177933897
0.7080978082173912,6.86032432966297
0.7098231461872991,6.894628972138431
0.7116856991887494,6.929229847108304
0.7136828701299048,6.9641377453966635
0.7158118502950672,6.99936349519399
0.7180696101013105,7.034917949493637
0.7204528896280464,7.07081197262377
0.7229581889605382,7.10705642582389
0.7255817583948584,7.143662151815227
0.7283195885587819,7.180639958314879
0.7311674005106289,7.218000600444647
0.7341206358861141,7.255754761987146
0.7371744471718042,7.29391303544407
0.7403236881928151,7.332485900854421
0.7435629049118458,7.37148370333429
0.7468863266465062,7.410916629304357
0.7502878578220653,7.450794681376855
0.7537610703871511,7.491127651880275
0.7572991970304462,7.53192509500781
0.7608951253469205,7.573196297584355
0.7645413931124603,7.614950248457042
0.7682301848357012,7.657195606525728
0.7719533297652399,7.699940667442722
0.7757023015389396,7.743193329025335
0.7794682196694809,7.78696105544062
0.783241853066345,7.831250840238957
0.787013625798713,7.876069168331917
0.7907736253059763,7.921421977030059
0.794511613262294,7.9673146162780055
0.7982170392985262,8.013751808247017
0.8018790577785003,8.060737606469486
0.8054865478165544,8.108275354724817
0.8090281367092365,8.15636764591208
0.8124922269355842,8.205016281171169
0.8158670268572161,8.25422222954075
0.8191405852212846,8.303985588467615
0.8223008295359584,8.35430554550767
0.8253356083494194,8.405180341583359
0.8282327374193755,8.456607236185143
0.8309800497109309,8.50858247492519
0.8335654491066071,8.561101259869142
0.8359769676537988,8.614157723085894
0.8382028261125976,8.66774490386527
0.8402314975015317,8.721854730058444
0.842051773271328,8.77647800399545
0.8436528316684903,8.8316043934274
0.845024307782664,8.887222427927606
0.8461563647059261,8.943319501165137
0.8470397651699652,8.999881879436089
0.8476659429703408,9.056894716801718
0.8480270734374418,9.11434207713851
0.8481161421732001,9.172206963353265
0.8479270112428194,9.230471353956617
0.8474544819933572,9.289116247121582
0.8466943536673949,9.348121712280308
0.8456434769914251,9.407466949233184
0.844299801945806,9.4671303546608
0.8426624189666725,9.52708959584235
0.8407315928900604,9.587321691295275
0.8385087890242753,9.64780309796192
0.8359966908272856,9.708509804481444
0.833199208770233,9.769417430000868
0.8301214800841464,9.83050132789986
0.8267698592123056,9.891736693731383
0.8231518989227425,9.953098676616193
0.8192763221711202,10.014562493275163
0.8151529849405131,10.076103543840558
0.8107928304181692,10.137697528556966
0.8062078349969172,10.199320564465346
0.8014109467073802,10.260949301160014
0.7964160167937095,10.322561034718625
0.7912377252376349,10.384133818928944
0.7858915011111652,10.445646572973137
0.7803934386956666,10.507079184779366
0.7747602103432735,10.56841260931067
0.769008977075178,10.629628961130987
0.7631572979104065,10.690711600666058
0.7572230388988858,10.751645213661224
0.7512242827950854,10.812415883426748
0.745179240254902,10.873011155552485
0.7391061633706861,10.933420094865504
0.7330232622796551,10.993633334494875
0.7269486254918129,11.053643116995442
0.7209001444874346,11.113443327565593
0.7148954430336933,11.173029519471365
0.7089518115675786,11.23239893185946
0.7030861468901556,11.291550500204123
0.6973148973175701,11.350484859686533
0.6916540133388348,11.409204341849966
0.6861189037409178,11.467712964909222
0.6807243970792474,11.526016418118763
0.6754847082974142,11.58412204062069
0.6704134102342488,11.642038795201495
0.6655234096999775,11.69977723738599
0.6608269277559349,11.757349480288331
0.6563354837942625,11.814769155624562
0.6520598829848703,11.872051371268924
0.6480102066362734,11.929212665708567
0.6441958050042058,11.986270959718535
0.6406252920765593,12.043245505542096
0.6373065418645638,12.100156833821245
0.6342466857375691,12.157026698479262
0.6314521103516831,12.213878019712245
0.6289284557402977,12.27073482520026
0.6266806131566709,12.327622189601653
0.62471272228481,12.384566172346839
0.6230281674645699,12.441593753700902
0.6216295726099169,12.498732769018348
0.6205187945355641,12.556011841068498
0.6196969144466451,12.613460310267152
0.6191642273888244,12.671108162609448
0.6189202295024139,12.728985955060992
0.6189636029739316,12.78712473812983
0.6192921986324261,12.845555975311152
0.6199030161961695,12.904311459070563
0.6207921822384154,12.963423223010855
0.6219549260092302,13.022923449852394
0.62338555332433,13.08284437484926
0.62507741881172,13.143218184263153
0.6270228968929505,13.204076908525906
0.6292133519680403,13.265452309740265
0.6316391083714209,13.327375763198823
0.6342894207702026,13.38987813264369
0.6371524457848775,13.452989639046336
0.6402152157250911,13.51673972275906
0.6434636154476423,13.581156898978351
0.6468823634582075,13.646268606567107
0.650454998489554,13.712101050408412
0.654163872893697,13.778679037609145
0.6579901542793012,13.84602580803765
0.6619138369036667,13.914162859866114
0.6659137643851846,13.983109770994469
0.6699676653308967,14.05288401745764
0.674052203467932,14.12350079015929
0.6781430438199914,14.194972811530244
0.6822149363735418,14.267310153973916
0.6862418185260961,14.340520062229317
0.6901969373947285,14.414606782047592
0.6940529927819103,14.489571397832936
0.6977823012446789,14.565411682133695
0.701356981291338,14.642121960074427
0.704749159239535,14.71969299198328
0.7079311947164518,14.798111877579604
0.7108759241757622,14.877361985132138
0.7135569201610532,14.957422908966878
0.7159487633801406,15.038270458585071
0.7180273239918905,15.119876682436717
0.7197700478733298,15.20220992907686
0.7211562430593386,15.285234948007295
0.7221673610610564,15.368913031975469
0.7227872674032776,15.453202201870027
0.723002495504691,15.538057434628286
0.7228024779830406,15.623430933769448
0.7221797496193874,15.709272441308217
0.7211301165729403,15.795529588910581
0.7196527870022075,15.882148285254853
0.7177504590106586,15.969073135686898
0.7154293627758674,16.056247889440773
0.7126992548096707,16.143615908966257
0.7095733634932394,16.231120655292386
0.7060682862875569,16.318706182887226
0.7022038402841958,16.406317637169174
0.6980028689792874,16.493901747698168
0.6934910092725445,16.581407310133066
0.6886964236653907,16.668785650282377
0.6836495034177646,16.75599106399028
0.6783825489923146,16.842981227171453
0.6729294344496349,16.929717571013025
0.6673252625535396,17.016165618171502
0.661606017208084,17.102295276674557
0.6558082194962445,17.188081089158118
0.6499685930513982,17.27350243599465
0.644123743801628,17.35854369176651
0.6383098583225182,17.44319433538029
0.6325624241574538,17.527449014879455
0.6269159745557726,17.611307568673976
0.621403859175964,17.69477500545372
0.6160580414364555,17.77786144547853
0.6109089223977829,17.86058202623984
0.6059851903481929,17.94295677566854
0.6013136946547183,18.025010456127514
0.5969193419421273,18.10677238238516
0.5928250122760553,18.18827621662982
0.5890514927526928,18.26955974336866
0.5856174257306149,18.350664626772595
0.5825392688731632,18.431636152696665
0.5798312641930908,18.51252295723741
0.5775054133951959,18.59337674329939
0.5755714569876818,18.674251986245608
0.5740368548700014,18.755205629313306
0.5729067663960684,18.83629676909884
0.5721840282504094,18.91758633106372
0.5718691288560159,18.99913673469797
0.5719601784525982,19.081011547706282
0.5724528744400917,19.16327512836549
0.5733404620728473,19.245992255047984
0.5746136911134812,19.329227741823228
0.5762607696101412,19.413046039047988
0.5782673165442096,19.497510817943937
0.5806163157027062,19.58268453834878
0.5832880737537035,19.66862799912268
0.5862601861332064,19.755399871104384
0.589507514973025,19.843056213048516
0.593002183890767,19.93164997164275
0.5967135949988767,20.021230467503596
0.6006084739370608,20.111842869981594
0.6046509490526544,20.203527664663714
0.608802671002078,20.29632011863013
0.6130229789748881,20.390249749782125
0.6172691193994009,20.48533980787698
0.621496522326145,20.58160677624239
0.6256591396587309,20.67905990444379
0.6297098479782196,20.777700783378624
0.6336009168707757,20.877522975296696
0.6372845414265909,20.978511712012292
0.6407134349675224,21.08064367499294
0.6438414751528124,21.1838868709935
0.6466243935154345,21.288200616370336
0.6490204953424777,21.393535642089578
0.6509913938117148,21.49983432968924
0.652502739638734,21.607031086049066
0.6535249253926029,21.715052861784468
0.6540337423157284,21.823819814473623
0.6540109671224988,21.933246113857134
0.6534448569913284,22.04324088176972
0.6523305328783183,22.153709255063763
0.6506702343569846,22.264553555385906
0.6484734333242462,22.375674545605488
0.6457567989130409,22.486972749201822
0.6425440115401106,22.598349806209047
0.6388654298564118,22.709709837567292
0.6347576200877225,22.820960789055977
0.6302627624860477,22.93201572644176
0.6254279540255985,23.04279405503906
0.6203044298039011,23.153222639462964
0.6149467276719909,23.263236802795735
0.6094118213432408,23.372781188481245
0.6037582466479582,23.481810472765925
0.5980452438350126,23.59028992016596
0.5923319360733342,23.698195779011137
0.5866765608279302,23.805515518373102
0.5811357668548127,23.91224791144507
0.5757639854536557,24.01840297356426
0.5706128805896172,24.124001765472485
0.5657308787605261,24.22907607406011
0.5611627762069215,24.333667983746615
0.5569494183516894,24.43782935186878
0.5531274442738208,24.541621201056756
0.5497290875831174,24.645113040681082
0.5467820242498793,24.748382128163573
0.5443092577105139,24.851512679379834
0.5423290318557865,24.954595035655508
0.540854763245293,25.057724793081398
0.5398949850119628,25.161001898143585
0.5394532963611414,25.264529712073344
0.539528313274672,25.368414044947745
0.5401136179539887,25.472762159486365
0.5411977066366248,25.577681743755807
0.542763937660176,25.683279851668846
0.5447904839879387,25.78966181030035
0.5472502968058267,25.896930093683086
0.5501110891926172,26.005183163931623
0.5533353511779566,26.114514282299954
0.5568804096330864,26.22501029512277
0.560698548257256,26.336750402515023
0.5647372042669527,26.449804921176252
0.5689392590753595,26.564234056595488
0.5732434400540823,26.680086704264728
0.5775848491778981,26.797399304017027
0.581895631757693,26.916194776082587
0.5861057943981436,27.03648157161605
0.5901441756798501,27.158252873946328
0.5939395658766615,27.281485989247514
0.5974219634420577,27.40614196631269
0.6005239463759295,27.53216548422657
0.6031821264503169,27.659485043621913
0.6053386443507132,27.788013491609668
0.6069426549484349,27.917648902284892
0.6079517451089377,28.048275824015207
0.6083332225904048,28.179766891833772
0.6080652144845706,28.311984788746656
0.607137517817074,28.44478452441897
0.6055521534966264,28.57801598450402
0.6033235874654869,28.71152668991084
0.6004785988723983,28.845164693656404
0.597055793160501,28.97878153459346
0.5931047766386918,29.1122351629876
0.5886850267668713,29.245392753056844
0.5838645074957397,29.37813332221999
0.5787180902969641,29.51035008556732
0.573325848163862,29.641952486253544
0.5677712915349276,29.77286785712903
0.5621396119949468,29.903042684821983
0.5565159924021662,30.03244346347942
0.5509840317727195,30.16105714037473
0.5456243210065991,30.28889116868931
0.5405131925716694,30.415973193323925
0.5357216546750956,30.54235040322516
0.5313145091425039,30.668088588333845
0.5273496428352286,30.793270941028617
0.5238774753402894,30.91799664119338
0.5209405410002327,31.042379261255434
0.5185731810504619,31.16654502326721
0.516801321502859,31.290630934903305
0.5156423141782887,31.414782825662524
0.515104821636016,31.539153299103532
0.5151887313658946,31.663899612045768
0.5158850902114493,31.78918148771544
0.5171760563167974,31.915158867129577
0.5190348726937404,32.04198960185222
0.5214258735428396,32.169827091834925
0.5243045414637084,32.29881787452266
0.5276176403314143,32.42909917585566
0.5313034544947031,32.56079644023879
0.5352921695673112,32.694020864888905
0.5395064328347162,32.828866973978926
0.5438621315017386,32.96541027927487
0.5482694239430285,33.103705085905304
0.5526340521170005,33.24378251367793
0.5568589518561816,33.3856488148993
0.5608461616545353,33.529284077687485
0.5644990101043784,33.674641407881275
0.5677245381731992,33.82164668141022
0.5704360866388674,33.97019895110992
0.5725559535059305,34.1201715765133
0.5740180039563016,34.27141412176624
0.5747700994711906,34.42375503593379
0.574776206169946,34.5770050929343
0.5740180474439095,34.730961527468935
0.5724961837270013,34.88541276173745
0.570230432260598,35.04014357913068
0.5672595797542199,35.194940569262414
0.5636403871033182,35.34959764705312
0.5594459328832302,35.50392143960008
0.5547633859061188,35.65773633944387
0.5496913318903023,35.81088904121508
0.5443368016762434,35.963252408651066
0.5388121566298926,36.11472855750282
0.5332319810561507,36.265251083009304
0.527710113531536,36.41478640428003
0.5223569222858555,36.56333423829289
0.5172768980148829,36.71092725024774
0.5125666047064722,36.8576299527234
0.5083129986143787,37.00353694260404
0.5045920999646752,37.14877057225885
0.5014679828888366,37.293478151012025
0.49899203706753115,37.43782876614996
0.49720244949830844,37.582009801510175
0.49612385599435044,37.72622321809406
0.4957671185027506,37.87068164705224
0.49612919500547054,38.01560433250708
0.49719308254511757,38.16121295143475
0.49892782976761885,38.30772733137725
0.5012886323046623,38.455361084964416
0.504217041323932,38.60431718368785
0.5076413315459393,38.75478350238515
0.5114770886652177,38.90692838042951
0.515628085876815,39.060896265236394
0.5199875233084731,39.21680352744856
0.5244397006587781,39.374734563480885
0.528862180374305,39.53473832773423
0.5331284748136021,39.69682546072867
0.5371112554727034,39.86096619701639
0.5406860363164901,40.0270892439552
0.5437352292707022,40.195081815202464
0.5461524128043187,40.36479097769312
0.547846601098357,40.53602642582295
0.5487462597442349,40.70856473162634
0.5488027925975972,40.882155037719336
0.5479932302253608,41.05652606648041
0.5463218870120062,41.23139422290237
0.5438208205101287,41.406472480147976
0.5405490168997543,41.58147966683201
0.5365903296815162,41.756149732776564
0.5320503012722395,41.930240561628864
0.5270520849467026,42.103541926042226
0.5217317459378811,42.275882240955994
0.5162332484763593,42.447133855325035
0.510703428889239,42.61721672185749
0.505287217903484,42.7861003861714
0.5001233164759098,42.95380433032292
0.4953404593572178,43.12039678233352
0.49105432969111334,43.28599215795292
0.48736512499106155,43.450747331825326
0.4843557258217417,43.61485694405152
0.48209038646313035,43.778547938796585
0.4806138521680517,43.94207350942193
0.4799508088426046,44.10570659544565
0.48010558544264753,44.26973304606317
0.4810620539495141,44.43444453791087
0.48278370324373104,44.60013131522561
0.4852138983988518,44.767074811528246
0.48827637276358954,44.93554021539607
0.4918760334316839,45.105769059685535
0.4959001876879593,45.27797194346599
0.5002203146378994,45.45232153733087
0.5046945079287911,45.628946072477504
0.5091706976909071,45.807923566962835
0.5134907187959344,45.989277091857694
0.5174952264572976,46.17297141683788
0.5210293706978635,46.35891138906459
0.5239490346236381,46.546942381006
0.5261273295452418,46.73685308388076
0.5274609395382661,46.928380819357784
0.5278758386922322,47.12121939485566
0.5273318849191693,47.31502934677643
0.525825838044989,47.509450218746224
0.523392460074099,47.70411433220192
0.5201035220767773,47.898661350991134
0.5160647425016078,48.09275284434066
0.5114108845764723,48.28608603040536
0.5062994127053019,48.478405940896806
0.5009032221721135,48.669515378129645
0.49540299792947906,48.85928221966812
0.4899797265777674,49.04764383556489
0.48480779423799825,49.234608590093806
0.4800489743174313,49.420254578775484
0.47584746856719906,49.60472588510549
0.47232603512698507,49.78822672210248
0.46958313490533915,49.97101385320461
0.4676909614217209,50.15338767390205
0.46669419084431685,50.335682292845746
0.46660929486854036,50.51825489357536
0.46742429266444424,50.70147459934251
0.46909887141362067,50.88571101556375
0.4715648697307731,51.07132259622203
0.4747271863688878,51.258644977985746
0.47846523975542526,51.44797945170545
0.4826351532644878,51.63958179470278
0.48707286706880126,51.83365176458102
0.49159836986006133,52.030323647618665
0.49602119342324,52.229658348940696
0.5001472139198541,52.43163758975999
0.5037866561081483,52.63616081760857
0.5067630107612769,52.843045416068755
0.508922373540712,53.05203070146929
0.5101425296029233,53.26278600411419
0.5103409836036542,53.474922853686465
0.5094811092618743,53.68801094352585
0.5075756926888249,53.901597176277654
0.5046873713741633,54.115226747867034
0.5009257980375675,54.32846496607435
0.49644173045960055,54.540918373420794
0.4914185953183162,54.75225377903848
0.4860623302590145,54.962213998119275
0.48059042995724494,55.1706294175197
0.47522109747452335,55.37742489690234
0.4701632533245918,55.582621912479816
0.4656079263921554,55.78633619720654
0.46172129703471404,55.98877138699451
0.458639431920045,56.19020933012456
0.45646457631798415,56.39099776148005
0.4552627688003104,56.59153600605719
0.4550625159875916,56.79225928791833
0.4558543005448374,56.99362211380175
0.45759077763288847,57.19608110415013
0.46018762491808746,57.40007758119595
0.4635251301848198,57.60602020905743
0.4674507096444495,57.814268021441194
0.4717826295913537,58.025114266783845
0.4763152336728601,58.238771637451634
0.4808259377342877,58.455359607747916
0.48508412813361507,58.67489475322323
0.4888618820464057,58.897285020192385
0.49194613189150804,59.12232891352263
0.49415155703463004,59.34972042993252
0.4953331661117905,59.57906025543073
0.49539731187388025,59.80987326945372
0.4943098357121448,60.04163179355533
0.4921002226988062,60.273783368636735
0.48886106070874186,60.50578125142033
0.484742676820791,60.73711540482976
0.47994345554189277,60.96734161074323
0.47469688953031314,61.19610649741165
0.4692567578861225,61.42316672082811
0.46388190943400814,61.648401181547804
0.4588219595227289,61.87181587167234
0.45430485982790586,62.0935416048652
0.45052687390461493,62.31382538879113
0.4476450871864121,62.53301650558637
0.44577227225747534,62.751548473128445
0.44497375484640495,62.96991800813924
0.445265885179381,63.188661963231745
0.4466157912440784,63.40833303016389
0.4489422407357331,63.62947484904157
0.45211762816495144,63.85259708104197
0.45597129334144737,64.07815101506469
0.4602945275894037,64.30650639166456
0.4648476945856025,64.53793032528618
0.4693698452377437,64.7725694511717
0.47359101039874146,65.01043665736564
0.47724700159681716,65.2514039070871
0.48009606393127824,65.49520262498076
0.48193617998325694,65.74143283352366
0.48262133974771604,65.98958163853601
0.4820748169678177,66.23905079255465
0.48029755887971903,66.48919200940819
0.4773702664027211,66.7393476374581
0.47344856495892174,66.98889344148446
0.46875167441880383,67.23727979813698
0.4635459388288456,67.48406770038946
0.45812523880437916,67.72895658860683
0.4527905377324456,67.97180204458166
0.447830598136493,68.21262257610739
0.44350536209962027,68.45159584107054
0.4400328041283862,68.6890455212551
0.43757942083992607,68.9254205616231
0.4362540514597691,69.16126864631606
0.4361044852728849,69.39720567037038
0.43711630045409977,69.63388270735038
0.4392135435951272,69.87195169182593
0.4422611306452181,70.11203083363249
0.44606915181928775,70.35467072438063
0.4503995190563037,70.60032221120436
0.45497552977303085,70.84930738103668
0.4594948646645333,71.10179535962469
0.463646236464894,71.35778497849167
0.46712934621951996,71.61709655924476
0.46967703646577313,71.87937495104012
0.47107769790967846,72.14410539847555
0.47119531110196633,72.41064275301085
0.46998424309724,72.67825303785526
0.46749626796415567,72.94616465525925
0.4638782753361829,73.21362493677769
0.45936059015988495,73.47995667325144
0.45423738083966625,73.7446090262755
0.4488418550354682,74.00719791526072
0.4435195132929549,74.26753243773783
0.4386025596696258,74.525625754681
0.43438780740391747,74.78169072038929
0.4311193722214454,75.03612199057716
0.42897644227511894,75.28946720574896
0.4280656896370895,75.54239011622197
0.42841754695397477,75.79562833636017
0.42998559655490487,76.0499480079151
0.43264861237829905,76.3060972354886
0.436215227012864,76.56475990156687
0.44043162794211005,76.82651147095905
0.4449929820603847,77.09177866869976
0.4495593176211146,77.36080539043894
0.4537762544923592,77.63362772531515
0.4573002226602808,77.91006131093705
0.4598267096570137,78.18970413126756
0.461118844505577,78.4719570698095
0.46103261933449535,78.75606292380317
0.4595346914552354,79.04116227408618
0.4567093158274038,79.32636196918908
0.4527525605465001,79.61080962598686
0.4479542059230535,79.89376613068718
0.44266997610604414,80.17466810880535
0.43728831693286135,80.45317378898466
